qid,query,docno,rank,score
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,412,66,35
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4054,67,34
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,6620,68,33
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2932,69,32
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,51,70,31
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4849,71,30
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3809,72,29
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5443,73,28
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,8525,74,27
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10882,75,26
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4312,76,25
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1130,77,24
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1831,78,23
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10636,79,22
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10878,80,21
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4594,81,20
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10881,82,19
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4311,83,18
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2128,84,17
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1010,85,16
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7287,86,15
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2430,87,14
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7397,88,13
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3172,89,12
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,395,90,11
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2343,91,10
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5772,92,9
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,9168,93,8
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3011,94,7
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1197,95,6
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,11028,96,5
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2682,97,4
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4939,98,3
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2031,99,2
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4597,100,1
