qid,query,docno,rank,score
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1675,66,35
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,395,67,34
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4202,68,33
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4312,69,32
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7287,70,31
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2430,71,30
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4311,72,29
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4594,73,28
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2135,74,27
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4849,75,26
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3809,76,25
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10878,77,24
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1010,78,23
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4597,79,22
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3942,80,21
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,412,81,20
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,51,82,19
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1130,83,18
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1157,84,17
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5457,85,16
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2173,86,15
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4186,87,14
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1875,88,13
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3720,89,12
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2682,90,11
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5443,91,10
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,4939,92,9
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,1831,93,8
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,3172,94,7
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,7982,95,6
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10636,96,5
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,5832,97,4
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,2429,98,3
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,97,99,2
5,USE OF PROGRAMS IN ENGINEERING TESTING OF COMPUTERS,10882,100,1
